filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,simple_ttr_cw,root_ttr_aw,root_ttr_cw,log_ttr_aw,log_ttr_cw,maas_ttr_aw,maas_ttr_cw,mattr50_aw,mattr50_cw,msttr50_aw,msttr50_cw,hdd42_aw,hdd42_cw,mtld_original_aw,mtld_original_cw,mtld_ma_bi_aw,mtld_ma_bi_cw,mtld_ma_wrap_aw,mtld_ma_wrap_cw
W_SIN_005.txt,524,218,256,151,268,67,0.6926605504587156,0.48854961832061067,0.41603053435114506,0.58984375,9.523374217605314,9.4375,0.8599380681558711,0.9048005924156348,0.051506020069913984,0.03953069833389198,0.784884210526315,0.7604830917874403,0.78,0.7680000000000001,0.828726604772377,0.8451787672633684,67.8190613421161,59.012569130216185,71.18717006123663,57.91340702947846,71.36832061068702,80.2109375
W_THA_345.txt,419,186,218,122,201,64,0.6559139784946236,0.5202863961813843,0.4439140811455847,0.5596330275229358,9.086694618676185,8.262882630038876,0.8654949307496278,0.8921952734124795,0.05129446645938446,0.046100804903727456,0.7447567567567566,0.6953846153846149,0.7475,0.685,0.8175090898604698,0.8146438692360437,53.70117505512624,40.58727612937717,50.0077255044022,35.98842725704428,52.28162291169451,46.98623853211009
W_THA_190.txt,428,166,210,104,218,62,0.6265060240963856,0.49065420560747663,0.3878504672897196,0.49523809523809526,8.023912859079006,7.1766818171604845,0.8436844116462447,0.8685800449047999,0.05940297497307941,0.05659239650330191,0.738311345646438,0.6807453416149071,0.7549999999999999,0.64,0.8072353444427869,0.7644065903745113,57.610365969640895,35.426829268292686,53.37957366451408,36.807558008560484,55.23598130841121,38.404761904761905
W_JPN_171.txt,443,178,217,118,226,60,0.6629213483146067,0.4898419864559819,0.4018058690744921,0.543778801843318,8.457035218991322,8.010361952965143,0.8503691179125866,0.8867612727454962,0.056541215009912944,0.048465944272012396,0.7400000000000013,0.7248809523809525,0.7374999999999999,0.685,0.8179939228718743,0.8273942033725791,57.39173676201431,40.97089552238806,53.99970654281923,46.871675824175824,55.10835214446953,47.7926267281106
W_THA_147.txt,465,179,229,127,236,52,0.7094972067039106,0.4924731182795699,0.3849462365591398,0.5545851528384279,8.300926234107013,8.39239622577964,0.8445708587059136,0.8915044021924513,0.058268747017896756,0.045975915956637026,0.7062019230769222,0.7308888888888883,0.6955555555555555,0.7399999999999999,0.7766440613352679,0.8246466006137357,44.38636363636364,43.69288194444444,42.85027432782858,43.956611179419276,43.13333333333333,44.1703056768559
W_THA_145.txt,473,168,224,105,249,63,0.625,0.47357293868921774,0.35517970401691334,0.46875,7.7246482298446075,7.0156076002011405,0.8319345059953475,0.8599897897169769,0.06283148364041609,0.05957252561891797,0.761415094339624,0.7076571428571431,0.76,0.73,0.8069495413414886,0.7728026486220846,60.52758569308177,40.21818181818182,59.74060150375939,40.21597035040431,61.11416490486258,42.42857142857143
W_JPN_173.txt,431,186,211,122,220,64,0.6559139784946236,0.4895591647331787,0.43155452436194897,0.5781990521327014,8.959304745979038,8.398826368022474,0.8614661321710518,0.8976360966453747,0.05258495466939297,0.04404107733176285,0.7526178010471212,0.7385185185185188,0.74,0.7050000000000001,0.8196144986593846,0.8421636938658047,56.47082887807869,44.98287401574803,57.342094413522986,46.170784103114926,57.02320185614849,45.81990521327014
W_THA_179.txt,405,191,206,126,199,65,0.6596858638743456,0.508641975308642,0.47160493827160493,0.6116504854368932,9.490866304499107,8.778835980074383,0.8748121624109536,0.9077316652519374,0.04801150411971643,0.039876244382485444,0.7666292134831466,0.76,0.7625,0.74,0.8359946486140759,0.8692493969977428,64.6663497586296,59.60631127344808,63.326551814403985,58.61955202471587,64.88888888888889,60.6747572815534
W_JPN_167.txt,430,172,204,108,226,64,0.627906976744186,0.4744186046511628,0.4,0.5294117647058824,8.29457654133109,7.561512453751252,0.848891294737587,0.8804109784179069,0.05738010832909572,0.05177842897478947,0.7748556430446188,0.7470967741935489,0.7775000000000001,0.7400000000000001,0.8226535113330277,0.8290718833531551,67.21863621317445,41.94037267080745,66.50346401718582,52.15750317546725,64.43720930232558,52.588235294117645
W_CHN_035.txt,468,200,210,137,258,63,0.685,0.44871794871794873,0.42735042735042733,0.6523809523809524,9.245003270420485,9.453898162990253,0.8617296392446101,0.9201200644580955,0.05178188390263988,0.03439810173098109,0.7699761336515503,0.8286956521739126,0.7733333333333334,0.83,0.8066400975357312,0.8778874958819424,63.86169459523247,98.037936875366,65.90745055211747,105.35939547837484,64.3525641025641,119.19047619047619
W_HKG_061.txt,432,201,207,142,225,59,0.7064676616915423,0.4791666666666667,0.4652777777777778,0.6859903381642513,9.67061700892623,9.869682265368205,0.873917761854534,0.9293246559072117,0.047840263973489304,0.03051651513216798,0.8076240208877289,0.8525316455696204,0.8125,0.845,0.8335242240649845,0.8902772658442571,78.62778473091365,108.65130943201008,83.06231825277786,163.2458976833977,84.52083333333333,152.2463768115942
W_THA_353.txt,442,158,185,104,257,54,0.6582278481012658,0.41855203619909503,0.3574660633484163,0.5621621621621622,7.515293607641006,7.6462320697756,0.8311176300392314,0.8896694123473259,0.06383947542798987,0.04866441578750215,0.6825445292620862,0.736617647058823,0.6875,0.6933333333333334,0.7347393432403962,0.8304916968601074,39.78223765097273,45.34968894240418,36.72247473465035,45.10687672982755,38.744343891402714,51.6972972972973
W_JPN_239.txt,436,178,193,107,243,71,0.601123595505618,0.4426605504587156,0.40825688073394495,0.5544041450777202,8.524653938468248,7.702028533011032,0.8525976592259413,0.8879163824451305,0.055845082508796835,0.04903995061210181,0.7627390180878564,0.7291666666666665,0.7724999999999999,0.7200000000000001,0.8275216671748107,0.8299916974718913,59.486775656937425,42.5852037180982,61.69063273514851,45.263728813559325,61.227064220183486,47.4300518134715
W_KOR_088.txt,459,171,222,114,237,57,0.6666666666666666,0.48366013071895425,0.37254901960784315,0.5135135135135135,7.981596478959656,7.651179029439877,0.8389005441761372,0.8766391390102183,0.0605224615162379,0.05257557679217668,0.7335121951219492,0.68393063583815,0.72,0.6799999999999999,0.8050063121492851,0.8136951717924263,54.462535485324,43.241251979554264,52.09333780460541,38.365905245346866,55.052287581699346,47.52252252252252
W_TWN_098.txt,469,186,231,122,238,64,0.6559139784946236,0.4925373134328358,0.39658848614072495,0.5281385281385281,8.58868199563675,8.027010678509182,0.8496316329388464,0.8826998037004163,0.056293012813170645,0.04962751809412314,0.7416666666666668,0.7348351648351645,0.7422222222222222,0.7349999999999999,0.8002321469620153,0.8257578394638099,53.66329521389903,49.261752136752136,52.35929517609295,48.11041342683607,54.39232409381663,53.121212121212125
W_IDN_008.txt,494,199,237,132,257,67,0.6633165829145728,0.4797570850202429,0.402834008097166,0.5569620253164557,8.953433286250366,8.574321392493529,0.8534098370023275,0.892967852685822,0.054419087671913655,0.04507094298813025,0.7283595505617977,0.7324468085106383,0.7355555555555556,0.73,0.8062338712140834,0.8246213446853875,46.82484351034283,50.89672131147541,47.39712174849931,38.691780610512666,49.96761133603239,46.527426160337555
W_TWN_067.txt,409,146,195,87,214,59,0.5958904109589042,0.4767726161369193,0.3569682151589242,0.4461538461538462,7.219235375938572,6.230199404143066,0.8287067964468895,0.8469388379526059,0.06558627517238858,0.0668379251946442,0.7209444444444445,0.6720547945205486,0.7074999999999999,0.64,0.7926064158359675,0.7654683711779648,44.818142839642285,30.17857142857143,46.055045391713676,31.351689957751056,46.479217603911984,32.04102564102564
W_KOR_077.txt,541,215,328,158,213,57,0.7348837209302326,0.6062846580406654,0.3974121996303142,0.4817073170731707,9.243571978435476,8.724090559912876,0.8533736257140087,0.8739138858054721,0.0536464660483532,0.05011623079180811,0.7673170731707306,0.7249462365591388,0.774,0.7166666666666667,0.8242172852831904,0.8167940605221884,64.93577677624603,47.36898850900837,62.14248177073844,47.2674935458525,61.42883548983364,48.28658536585366
W_THA_025.txt,435,171,205,113,230,58,0.6608187134502924,0.47126436781609193,0.3931034482758621,0.551219512195122,8.19882245540007,7.892262342196234,0.8463161653989424,0.8881042562834954,0.05824690557142557,0.04840296607762687,0.7537305699481858,0.7470512820512825,0.7575,0.74,0.8141894007434768,0.8324223967866722,57.934205137955495,60.596316425120776,57.0340498192045,53.71239406779661,59.42298850574713,64.05853658536586
W_THA_031.txt,431,161,202,105,229,56,0.6521739130434783,0.46867749419953597,0.37354988399071926,0.5198019801980198,7.755097118831317,7.3877742196680645,0.8376712530517333,0.8767380651198105,0.06161706110994951,0.053467743144845356,0.6936649214659671,0.6598692810457519,0.695,0.665,0.7990055160726812,0.8109565075036624,41.85673076923077,32.68829726844478,38.96409744776299,29.052147239263803,43.895591647331784,35.49009900990099
W_CHN_155.txt,513,206,237,142,276,64,0.6893203883495146,0.4619883040935672,0.4015594541910331,0.5991561181434599,9.095122185179967,9.22389119495516,0.8537885665603585,0.9063227048875261,0.053950221980002336,0.03944725144029021,0.7475862068965535,0.8072340425531918,0.754,0.7849999999999999,0.8093158377594194,0.8765539390290746,56.05025977860684,74.22946859903382,55.586753810181136,91.98809523809524,56.76218323586745,95.9367088607595
W_KOR_274.txt,559,179,285,115,274,64,0.6424581005586593,0.5098389982110912,0.32021466905187834,0.40350877192982454,7.570893326436863,6.812012094229561,0.819991027378239,0.8394411695517362,0.06551947258326787,0.06540487876195453,0.7472156862745101,0.6783898305084732,0.7436363636363637,0.672,0.8093608619112839,0.7695137211374015,52.91163522012579,37.43741627884496,56.46904290429043,36.48376465541893,57.04293381037567,36.66315789473684
W_CHN_140.txt,430,192,222,127,208,65,0.6614583333333334,0.5162790697674419,0.44651162790697674,0.5720720720720721,9.259062185671914,8.523681901218108,0.8670319266083746,0.8966271246757018,0.050491614247325844,0.04405683051523877,0.8107611548556436,0.7722543352601149,0.7975,0.76,0.8417057430286643,0.827508336619354,80.79074889867842,68.62209302325581,77.9145379338176,64.44581613412831,76.56279069767442,61.108108108108105
W_KOR_062.txt,479,177,202,109,277,68,0.615819209039548,0.42171189979123175,0.3695198329853862,0.5396039603960396,8.087336424213683,7.669213237560181,0.8386909978661751,0.8837813293639865,0.060182391841060334,0.05041256277732219,0.6895813953488378,0.6819607843137255,0.7044444444444444,0.6849999999999999,0.7700720830157708,0.8203299517868973,43.99731089557898,36.3577850877193,39.24268753372908,28.478859809291947,41.90396659707724,37.28712871287129
W_SIN_172.txt,538,189,251,135,287,54,0.7142857142857143,0.46654275092936803,0.3513011152416357,0.5378486055776892,8.148368596269387,8.521124441820342,0.8336299178658328,0.88775976059787,0.060923964395355565,0.04677312519506077,0.761922290388549,0.7666336633663366,0.764,0.756,0.8042293378808858,0.850668316613851,61.91096782117416,67.54283119765917,62.01110592257132,67.02048444976077,62.49814126394052,73.05577689243027
W_KOR_089.txt,418,173,208,123,210,50,0.7109826589595376,0.49760765550239233,0.4138755980861244,0.5913461538461539,8.46170659317017,8.528515516962898,0.8538327310108317,0.9015737749343985,0.05576399802083714,0.042460541772549376,0.729214092140922,0.7334591194968555,0.725,0.7250000000000001,0.7933293564492236,0.8446292975316674,48.915509230807054,62.96078431372549,51.769489086111776,46.48585481165167,52.65071770334928,53.46153846153846
W_TWN_106.txt,458,160,200,102,258,58,0.6375,0.4366812227074236,0.34934497816593885,0.51,7.476309016255964,7.212489168102785,0.8283470174935013,0.8729135107090681,0.06451020689526536,0.05523026189593852,0.7333007334963327,0.7206622516556285,0.7333333333333334,0.7,0.7776943697593212,0.7803310469149268,50.447269443853116,45.85059263581836,50.84034156630605,45.039475912285155,49.79475982532751,45.535
W_IDN_182.txt,444,189,232,134,212,55,0.708994708994709,0.5225225225225225,0.42567567567567566,0.5775862068965517,8.969543059861117,8.797531001601412,0.8598913832533582,0.8992245202475265,0.05292344112214927,0.042602406098089476,0.7347341772151897,0.7347540983606554,0.7324999999999999,0.7249999999999999,0.8202569480950279,0.8495358846439283,54.03329809725159,46.521148825065275,52.524748415707776,46.75538894095595,56.317567567567565,48.47844827586207
W_JPN_358.txt,451,197,220,128,231,69,0.649746192893401,0.4878048780487805,0.43680709534368073,0.5818181818181818,9.276367704155819,8.6297582395295,0.8644738546811755,0.8995857096586102,0.05106146602551655,0.042867707507913896,0.7706467661691532,0.7463157894736843,0.7711111111111111,0.75,0.8347605252425621,0.8420076462919698,64.42857142857143,49.18372547354116,64.82603092783505,44.82647098109931,66.05986696230599,50.586363636363636
W_CHN_034.txt,411,208,195,145,216,63,0.6971153846153846,0.4744525547445255,0.5060827250608273,0.7435897435897436,10.259883372273393,10.383665673571777,0.8868414743241753,0.9438145569987743,0.04329203271933491,0.02453475712657319,0.7956353591160218,0.8586301369863016,0.77,0.84,0.8442152502813917,0.9156329932775985,79.81574038368842,212.94000000000003,66.7242827835488,14.06111111111111,81.08272506082724,184.16402116402116
W_CHN_020.txt,432,181,196,122,236,59,0.6740331491712708,0.4537037037037037,0.41898148148148145,0.6224489795918368,8.708366560276856,8.714285714285714,0.8566467456297843,0.9101774695879046,0.05439352625242479,0.03918520776735981,0.7602088772845964,0.793469387755102,0.7625000000000001,0.7799999999999999,0.8051284119515153,0.8615843706343606,63.04052670344862,88.74307304785894,57.5018292118181,82.84027777777777,60.932870370370374,86.79081632653062
W_JPN_172.txt,475,171,232,118,243,53,0.6900584795321637,0.4884210526315789,0.36,0.5086206896551724,7.846018098373212,7.74707953872363,0.8342367248768169,0.8758793198443086,0.06192837107957772,0.05247149042755169,0.7178403755868562,0.7340983606557385,0.691111111111111,0.735,0.7867358716304473,0.8043445454820424,51.62239735357073,37.93203949608444,44.45885704709234,50.788401036365315,46.193684210526314,49.41379310344828
W_CHN_018.txt,378,141,184,92,194,49,0.6524822695035462,0.48677248677248675,0.373015873015873,0.5,7.2522574482183195,6.782329983125268,0.8338412998214418,0.8670842340581875,0.0644652682072748,0.05868717765793249,0.6753799392097262,0.6962962962962969,0.6457142857142858,0.6733333333333333,0.7752921857308785,0.7669184300171935,36.64756097560975,28.20868872060582,35.59116859199732,37.04455026455027,35.492063492063494,36.60326086956522
W_THA_140.txt,413,205,205,138,208,67,0.6731707317073171,0.4963680387409201,0.4963680387409201,0.6731707317073171,10.087390541755019,9.638338081620178,0.8837148322430575,0.9256517843227374,0.04445236547361121,0.03216095663545621,0.7893956043956047,0.8096153846153854,0.8025,0.7849999999999999,0.8352769671413348,0.8860151653351107,72.54884873214806,100.67389090180495,73.79841757407375,72.12305470133259,76.89104116222761,103.43414634146342
W_THA_183.txt,401,134,198,90,203,44,0.6716417910447762,0.4937655860349127,0.3341645885286783,0.45454545454545453,6.691640670481559,6.396021490668313,0.8171290154851384,0.8509043972651439,0.07025003547182967,0.06491830126875306,0.6736931818181812,0.6267114093959735,0.6625000000000001,0.5800000000000001,0.7599056758452993,0.7468170389580038,34.26510329016365,27.522403258655807,37.42988913875409,27.620718462823724,38.234413965087285,33.60606060606061
W_JPN_374.txt,569,197,264,119,305,78,0.6040609137055838,0.46397188049209137,0.3462214411247803,0.45075757575757575,8.258669620561275,7.323943713270297,0.8328031689118023,0.8570959678263264,0.06068603197319671,0.059012140915377334,0.7598846153846156,0.7088372093023257,0.7472727272727272,0.716,0.8316021565666357,0.8097717860036409,56.86156767649925,45.13333333333334,60.70943805990408,41.827937048917406,61.476274165202106,45.72348484848485
